id_bien,no_voie,type_voie,voie,b_t_q,type_bien,nb_piece,surface,id_commune
8251,12,RUE,RASPAIL,,Appartement,2,68,94016
8252,2,SEN,NOUE DU TEMPS DES CERISES,,Appartement,3,67,94034
8253,56,,RES DE TOURVOIE,,Appartement,4,63,94034
8254,16,ALL,DES FAUVETTES,,Maison,5,90,94044
8255,1,RUE,BAUYN DE PERREUSE,B,Appartement,1,33,94052
8256,3,RUE,VASSAL,,Appartement,1,20,94068
8257,74,AV,GABRIEL PERI,,Appartement,3,58,94068
8258,13,RUE,DE LA CAVETTE,,Appartement,2,40,94070
8259,28,BD,DE LA LIBERATION,,Appartement,2,55,94080
8260,20,RUE,LOUIS BESQUEL,,Appartement,4,96,94080
8261,48,RUE,DE CHAMBLY,,Maison,5,92,95134
8262,72,RUE,DES THERMES,,Appartement,4,85,95210
8263,18,RTE,DE FRANCONVILLE,,Appartement,1,34,95219
8264,5,RUE,PAUL ELUARD,,Appartement,3,62,95219
8265,77,RUE,DES CHESNEAUX,B,Appartement,3,62,95428
8266,9,RUE,HENRI DUNANT,,Appartement,5,92,95500
8267,5305,,LA DESIRADE,F,Maison,4,103,972213
8268,22,RTE,DES EUCALYPTUS      LA MTA,,Appartement,4,119,974411
8269,32,CHE,DES PECHERS,,Appartement,2,38,974411
8270,118,CHE,DE BOIS ROUGE,,Appartement,3,59,974411
8271,242,RUE,DE PRE BAILLY,,Appartement,2,50,01173
8272,115,RUE,MASONOD,,Appartement,4,75,01185
8273,3,RUE,DU DOCTEUR GREZEL,,Appartement,5,106,01269
8274,33,MAIL,DU NEUTRINO,,Appartement,3,70,01313
8275,2,RUE,DE CHAMP FUSY,,Appartement,1,31,01354
8276,18,RUE,DU CHAMP BOUILLANT,,Appartement,2,48,02722
8277,5,AV,MARCEL ANDRE,,Appartement,2,41,04088
8278,181,ALL,DES AVETTES,,Maison,5,79,04112
8279,7089,,SAINT PIERRE,,Appartement,4,87,04205
8280,5360,ESP,DESPIERRE,,Appartement,1,17,05177
8281,5246,ALL,AICARDI HUBERT,,Appartement,1,35,05177
8282,481,RTE,DE NICE,,Appartement,2,46,06004
8283,30,BD,JAMES WYLLIE,,Appartement,1,32,06004
8284,73,AV,DE GRASSE,,Appartement,2,28,06027
8285,11,CHE,GARIBONDY,,Appartement,2,46,06030
8286,13,BD,MARECHAL LECLERC,,Appartement,2,30,06069
8287,5709,,FRONT DE NEIGE,,Appartement,1,18,06073
8288,501,AV,DES ANCIENS COMBATTANTS,,Appartement,1,31,06079
8289,116,BD,DE CESSOLE,,Appartement,1,25,06088
8290,19,BD,FRANCK PILATTE,B,Appartement,4,100,06088
8291,35,BD,JOSEPH GARNIER,,Appartement,3,75,06088
8292,35,BD,CARLONE,,Appartement,1,18,06088
8293,10,CHE,DE L ARBRE,,Appartement,2,25,06149
8294,1125,BD,NAPOLEON III,,Appartement,2,60,06159
8295,2,BD,GAMBETTA,,Appartement,2,47,07019
8296,907,RUE,HENRI DUNANT,,Appartement,3,53,07102
8297,4,RUE,DE LA MIRANDOLLE,,Appartement,3,71,09122
8298,4,RUE,VILLON,,Appartement,2,44,10343
8299,12,RUE,DE LA VISITATION,,Appartement,2,28,10387
8300,12,RUE,DE LA VISITATION,,Appartement,2,28,10387
8301,804,RES,APHRODITE LA VOIE D'EAU,,Appartement,1,15,11202
8302,4,RUE,DU PONT,,Appartement,3,70,13086
8303,5597,,LE REPOS,,Appartement,2,40,13086
8304,14,BD,GARIBALDI,,Appartement,3,105,13201
8305,105,RUE,JEAN DE BERNARDY,,Appartement,1,42,13201
8306,41,RUE,D ISOARD,,Appartement,1,16,13201
8307,45,AV,CAMILLE PELLETAN,,Appartement,2,37,13202
8308,24,RUE,MAZENOD,,Appartement,2,56,13202
8309,110,BD,DE PARIS,,Appartement,3,65,13203
8310,21,RUE,ORAN,,Appartement,1,30,13204
8311,49,RUE,DES BONS ENFANTS,,Appartement,1,35,13206
8312,68,RUE,DE LA PAIX MARCEL PAUL,,Appartement,1,23,13206
8313,45,AV,DE LA CORSE,,Appartement,3,92,13207
8314,62,AV,JULES CANTINI,,Appartement,5,84,13208
8315,9001,CITE,LE CORBUSIER,,Appartement,1,31,13208
8316,83,BD,DU REDON,,Appartement,5,91,13209
8317,201,SQ,LA CRAVACHE,,Appartement,3,51,13209
8318,26,AV,COROT,,Appartement,2,49,13213
8319,17,BD,DU CDT FINAT DUCLOS,,Appartement,2,31,13214
8320,9004,RES,DEAUVILLE,,Appartement,2,29,17094
8321,11,RUE,DE LA COMEDIE,,Appartement,2,42,17415
8322,4,AV,DES COMBATTANTS,B,Appartement,1,31,22136
8323,7,RUE,PIERRE SEMARD,,Appartement,2,48,22278
8324,628,,CHAMP DE MARSICOU,,Appartement,4,98,24053
8325,7,AV,COMMANDANT MARCEAU,,Appartement,3,68,25056
8326,14,RUE,AUGUSTE COMTE,,Maison,5,117,26362
8327,3,RUE,DES CHANGES,,Appartement,4,92,28085
8328,21,AV,DE L'EUROPE,,Appartement,3,58,28110
8329,9001,RES,VALLE SERENA,,Appartement,4,94,2A004
8330,4,RUE,POZZO DI BORGO,,Appartement,1,35,2A004
8331,5200,,TAMARICCIO,,Maison,1,22,2A017
8332,5762,,DICCIPPOLO,,Appartement,3,89,2A288
8333,14,RUE,DE L ASPIC,,Appartement,1,37,30189
8334,2,RUE,DE L HORLOGE,,Appartement,1,20,30189
8335,159,ALL,ANNE FRANK,,Appartement,3,67,30189
8336,3,AV,HENRI MARTIN,,Appartement,2,40,31149
8337,30,RUE,ASSALIT,,Appartement,2,53,31555
8338,49,IMP,DE LA BARAQUETTE,,Appartement,3,67,31555
8339,11,BD,LAZARE CARNOT,,Appartement,2,75,31555
8340,238,AV,JEAN RIEUX,,Appartement,3,63,31555
8341,9,RUE,CLAUDE GONIN,,Appartement,3,64,31555
8342,22,RUE,VICTOR LOUIS LIOTARD,,Appartement,1,14,33063
8343,212,RUE,JUDAIQUE,,Appartement,2,51,33063
8344,9001,VGE,ARTS ET VIE,,Appartement,2,25,33097
8345,7,AV,WINSTON CHURCHILL,,Appartement,4,68,33281
8346,11,RUE,DE LA VENE,,Maison,2,63,34024
8347,188,RUE,DE SICILE,,Maison,6,108,34172
8348,949,AV,DU PROFESSEUR LOUIS RAVAS,,Appartement,4,72,34172
8349,109,RUE,FRANCIS LOPEZ,,Appartement,2,57,34172
8350,21,AV,FRANCOIS MITTERRAND,,Appartement,2,44,35055
8351,7,ALL,BARBARA,,Appartement,3,66,35281
8352,7,RUE,DE L ISERE,,Appartement,2,57,38185
8353,3,RUE,PAUL JANET,,Appartement,1,40,38185
8354,3,RUE,DU TAILLEFER,,Appartement,4,96,38516
8355,283,,PAS DE LES AMNES,,Appartement,2,38,40046
8356,77,RUE,MODIGLIANI,,Appartement,3,74,40046
8357,17,ALL,DES CHEVREUILS,,Maison,4,79,40284
8358,20,AV,DES FAISANS,,Appartement,3,68,40284
8359,3,RES,LA SABLEYRE,,Appartement,2,41,40296
8360,2,RUE,DE LA GARE,,Maison,3,60,41128
8361,37,MAIL,DU MAL LECLERC,,Appartement,3,54,41269
8362,11,RUE,JOSEPH SOUTEYRAT,,Appartement,3,80,42099
8363,1507,CHE,TREVE RAISIN,,Appartement,2,64,42170
8364,20,RUE,GAMBETTA,,Appartement,3,85,42189
8365,22,RUE,BABONEAU,,Maison,7,181,44109
8366,104,RUE,DU CORPS DE GARDE,,Appartement,2,49,44109
8367,108,BD,DES BELGES,B,Appartement,1,27,44109
8368,64,RUE,ARISTIDE BRIAND,,Appartement,3,80,44184
8369,36,BD,VICTOR HUGO,,Appartement,2,36,44184
8370,44,RUE,DU CHAPEAU BERGER,,Appartement,1,38,44215
8371,11,RUE,THEOPHILE GAUTIER,,Maison,4,103,45234
8372,2,RUE,DE CRIMEE,,Appartement,3,59,49007
8373,66,AV,JEAN XXIII,,Appartement,1,28,49007
8374,4,RTE,DU HUTREAU,T,Appartement,2,42,49278
8375,10,RUE,MARECHAL LEFEBVRE,,Appartement,3,65,53130
8376,25,RUE,D'OZERAILLES RES.SQ.GALLE,,Appartement,2,43,54184
8377,9003,RES,PLANCHE EPINOY,,Appartement,3,69,59163
8378,37,RUE,BASSE,,Appartement,3,90,59350
8379,9001,RES,DU PARC DU CHATEAU,,Appartement,2,50,59360
8380,14,BD,GEORGES CLEMENCEAU,,Appartement,2,42,59378
8381,128,AV,JULIEN LAGACHE,,Appartement,3,60,59512
8382,12,RUE,DU GENERAL LECLERC,,Appartement,2,40,59599
8383,60,RUE,DE CONSTANTINE,,Appartement,2,41,59599
8384,6,RUE,ARTHUR BUYSE,,Appartement,2,55,59646
8385,19,RUE,D AGINCOURT,,Appartement,4,82,60057
8386,1,ALL,COLETTE,,Appartement,3,51,60175
8387,162,RTE,DE SAINT OMER,,Appartement,3,50,62758
8388,1,RUE,DES HIRONDELLES,,Maison,4,75,66037
8389,3,RUE,DE PARIS,,Appartement,3,62,69010
8390,23,CHE,DU CHARROI,,Maison,4,100,69034
8391,42,BD,DES PROVINCES,,Appartement,4,72,69202
8392,21,RUE,DU VINGTAIN,,Appartement,1,27,69202
8393,42,AV,GEN LECLERC,,Appartement,1,19,69286
8394,16,RUE,DE L ANNONCIADE,,Appartement,1,15,69381
8395,10,RUE,TOURRET,,Appartement,2,46,69381
8396,2,PL,MARCEL BERTONE,,Appartement,2,60,69384
8397,27,RUE,CARNOT,,Appartement,2,48,74010
8398,23,CHE,DE L ESSERT,,Appartement,2,53,74090
8399,185,ALL,DE LA THIOLLYRE,,Appartement,3,68,74311
8400,31,RUE,COQUILLIERE,,Appartement,3,85,75101
8401,141,RUE,SAINT DENIS,,Appartement,1,21,75102
8402,49,RUE,GEOFFROY ST HILAIRE,,Appartement,2,44,75105
8403,7,RUE,GUENEGAUD,,Appartement,2,31,75106
8404,29,RUE,SAINT ANDRE DES ARTS,,Appartement,1,20,75106
8405,14,BD,SAINT MARTIN,,Appartement,3,40,75110
8406,48,RUE,DU FBG ST MARTIN,,Appartement,3,50,75110
8407,14,CITE,GRISET,,Appartement,3,54,75111
8408,20,RUE,JEAN PIERRE TIMBAUD,,Appartement,1,8,75111
8409,50,BD,VOLTAIRE,,Appartement,3,69,75111
8410,163,RUE,DE CHARONNE,,Appartement,1,27,75111
8411,6,RUE,DE LA MAIN D OR,,Appartement,1,14,75111
8412,309,RUE,DU FBG ST ANTOINE,,Appartement,3,70,75111
8413,60,RUE,DE FECAMP,,Appartement,3,64,75112
8414,1,VC,A 12,B,Appartement,1,25,75112
8415,64,RUE,DE TOLBIAC,,Appartement,3,34,75113
8416,102,BD,KELLERMANN,,Appartement,1,29,75113
8417,17,RUE,BELLIER DEDOUVRE,,Appartement,1,20,75113
8418,159,AV,D ITALIE,,Appartement,2,38,75113
8419,3,PAS,FOUBERT,B,Appartement,5,106,75113
8420,16,RUE,CASSINI,B,Appartement,3,72,75114
8421,18,BD,EDGAR QUINET,,Appartement,2,44,75114
8422,10,RUE,JEAN DOLENT,,Appartement,2,42,75114
8423,90,RUE,CAMBRONNE,,Appartement,1,44,75115
8424,18,RUE,LECOURBE,,Appartement,2,42,75115
8425,12,RUE,CARRIER BELLEUSE,,Appartement,3,48,75115
8426,50,AV,DE SEGUR,,Appartement,3,56,75115
8427,31,RUE,SAINT CHARLES,,Appartement,5,119,75115
8428,51,RUE,DU GAL DELESTRAINT,,Appartement,5,112,75116
8429,42,RUE,RIBERA,,Appartement,3,80,75116
8430,4,AV,DE L ABBE ROUSSEL,,Appartement,4,74,75116
8431,22,RUE,DE LA TOUR,,Appartement,2,41,75116
8432,9,RUE,GUSTAVE FLAUBERT,,Appartement,7,222,75117
8433,123,RUE,CARDINET,,Appartement,2,20,75117
8434,64,RUE,SAUSSURE,,Appartement,3,75,75117
8435,128,RUE,DU MONT CENIS,,Appartement,1,17,75118
8436,13,RUE,MARX DORMOY,,Appartement,1,23,75118
8437,70,RUE,MARX DORMOY,,Appartement,2,30,75118
8438,11,RUE,ARMAND CARREL,,Appartement,2,30,75119
8439,50,RUE,DE LA JUSTICE,,Appartement,1,11,75120
8440,40,CHE,DU NID DE VERDIER,,Appartement,3,91,76259
8441,53,RUE,DU GEN DE GAULLE,,Appartement,4,84,76552
8442,30,RUE,DE LA ROSERAIE,,Maison,5,97,77268
8443,8,RUE,GASTON DARLEY,,Appartement,3,56,77333
8444,10,RUE,DES PINSONS,,Appartement,1,34,77479
8445,9001,RES,LE NOUVEAU PARC,,Appartement,3,59,78015
8446,12,RTE,DE SAINT NOM,,Appartement,5,116,78224
8447,9,AV,AUGUSTE RENOIR,,Appartement,5,98,78372
8448,3,CHE,DU VIEIL ETANG,,Maison,7,221,78398
8449,3,PL,ETIENNE FRANCOIS CHOISEUL,,Appartement,1,31,78423
8450,5,ALL,DES BRUYERES,,Maison,7,186,78466
8451,34,RUE,DU PRESIDENT WILSON,,Appartement,5,83,78481
8452,26,RUE,DU MAL JOFFRE,,Appartement,1,38,78551
8453,21,RUE,CHARLES DE GAULLE,,Maison,4,110,78571
8454,20,RTE,DE CORMEILLES,,Appartement,2,34,78586
8455,8,AV,DU GENERAL DE GAULLE,,Appartement,2,49,78640
8456,23,RUE,HOCHE,,Appartement,0,20,78646
8457,24,RUE,DU VIEUX VERSAILLES,,Appartement,2,43,78646
8458,14,RUE,BENJAMIN FRANKLIN,,Appartement,3,48,78646
8459,85,AV,DU GENERAL LECLERC,,Appartement,1,41,78686
8460,16,AV,DE LA GRANDE ILE,,Appartement,2,48,78688
8461,7,RUE,DE LA STATION,,Appartement,2,38,80016
8462,1,RUE,DE CHATEAUVIEUX,,Appartement,3,90,82121
8463,238,RTE,DE LA BENOITE,,Appartement,2,44,83034
8464,339,CHE,FLOREAL,,Appartement,2,46,83090
8465,20,RUE,GENERAL SARRAIL,,Appartement,3,53,83091
8466,615,COR,DE SOLVIOU,,Appartement,4,74,83129
8467,68,RUE,DES LICES,,Appartement,5,99,84007
8468,11,RUE,CONTRESCARPE,,Appartement,2,32,84087
8469,69,AV,SAINT JEAN,,Appartement,2,45,84092
8470,5083,RTE,DE MONTMIRAIL,,Appartement,2,60,84136
8471,98,RUE,MARECHAL JOFFRE,B,Appartement,2,78,85191
8472,28,AV,DE LA PLAGE,,Appartement,1,20,85222
8473,73,ESP,DE LA MER,,Appartement,2,47,85234
8474,9151,RES,L HERMITAGE,,Appartement,2,30,85288
8475,31,RUE,DE LA GANTERIE,,Appartement,2,34,86194
8476,39,RUE,MONTMAILLER,,Appartement,4,61,87085
8477,34,AV,DU PDT VINCENT AURIOL,,Appartement,2,61,87085
8478,10,RUE,DES GLYCINES,,Maison,4,80,91064
8479,9001,RES,LES MARELLES,,Appartement,3,65,91097
8480,13,AV,NORMANDIE-NIEMEN,,Appartement,2,44,91103
8481,29,BD,DES LAVANDIERES,,Appartement,2,51,91226
8482,4,IMP,DU MOULIN DE JUBICIAUX,,Appartement,3,84,91272
8483,9001,RES,VOIE DU SUD,,Appartement,2,43,91345
8484,125,RUE,DE SAVIGNY,,Maison,4,90,91432
8485,5,IMP,DES VHERNES,,Appartement,2,28,91477
8486,11,RUE,DU COMMERCE,,Appartement,4,82,91573
8487,124,BD,ARISTIDE BRIAND,,Appartement,1,19,91589
8488,26,AV,DU GENERAL DE GAULLE,,Appartement,3,52,91600
8489,29,AV,DIVISION LECLERC,,Appartement,3,72,92002
8490,29,RUE,GEORGES GUYNEMER,,Appartement,3,112,92004
8491,5,AV,DE VERDUN,,Appartement,1,24,92020
8492,12,RUE,SYLVAIN VIGNERAS,,Appartement,3,74,92033
8493,24,AV,JOSEPH FROMENT,,Appartement,3,53,92035
8494,23,RUE,FOUCHER LEPELLETIER,,Appartement,4,98,92040
8495,16,AV,BOURGAIN,,Appartement,3,54,92040
8496,182,AV,DE VERDUN,,Appartement,4,89,92040
8497,7,RUE,PAUL ELUARD,,Maison,5,120,92046
8498,41,RUE,VOLTAIRE,,Appartement,2,45,92062
8499,6,RUE,SAULNIER,,Appartement,3,41,92062
8500,45,RUE,PIERRE BROSSOLETTE,,Appartement,3,56,92063
8501,17,AV,JULES FERRY,,Maison,3,66,93032
8502,3,RUE,DE LA PREVOYANCE,,Appartement,1,14,93045
8503,20,BD,SOUCHET,,Appartement,1,25,93051
8504,3,RUE,PAUL BELMONDO,,Appartement,2,52,93051
8505,11,ALL,DES ARQUEBUSES,,Appartement,3,84,93057
8506,22,RUE,MATHIEU,,Appartement,1,22,93070
8507,2,RUE,MARCEL SEMBAT,,Appartement,2,36,93070
8508,15,ALL,DE PARIS,,Appartement,3,63,93070
8509,5,AV,ALBERT SARRAUT,,Appartement,2,28,93073
8510,5,RUE,EMMANUEL KANT,,Appartement,1,29,94002
8511,17,RUE,DU PANORAMA,,Maison,5,96,94017
8512,110,RUE,ARISTIDE BRIAND,,Appartement,3,60,94019
8513,55,AV,D ALFORTVILLE,,Appartement,4,65,94022
8514,91,AV,LAFERRIERE,,Appartement,2,38,94028
8515,26,AV,PASTEUR,,Appartement,3,58,94037
8516,4,RUE,GRANDVILLE,,Appartement,3,66,94067
8517,101,GR,GRANDE RUE,B,Appartement,4,71,95060
8518,4,RUE,CLAUDE FARRERE,,Appartement,4,79,95219
8519,25,BD,DE LA FRATERNITE,,Appartement,2,41,95352
8520,33,AV,MARCHAND,,Appartement,4,64,95428
8521,4,RUE,DE LA BOUCLE,,Appartement,4,82,95572
8522,28,RTE,DE RAVINE VILAINE,,Appartement,5,109,972209
8523,6187,,HAB SOUDON,F,Appartement,3,69,972213
8524,82,RUE,AUBIN EDMOND,,Appartement,2,34,972229
8525,18,RTE,DU MAHURY (RD1),B,Appartement,3,76,973309
8526,11,RLE,MOULIN A MAIS,,Appartement,2,34,974418
8527,5,PL,DE L EGLISE,,Appartement,2,39,01202
8528,1,RUE,DU PONT DE LA TOURNELLE,,Maison,4,145,02795
8529,7,RUE,DE FONTENOY,,Appartement,3,49,02795
8530,5112,RES,LES MARGUERITES,,Appartement,1,30,04073
8531,155,RUE,DOC CASIMIR CAIRE,,Appartement,2,42,04088
8532,9002,,LES LAVANDES,D,Appartement,5,84,04112
8533,21,RUE,DU GENERAL D'ANDREOSSY,,Appartement,1,29,06004
8534,11,BD,PAUL DEROULEDE,,Appartement,3,61,06011
8535,12,CHE,DE USINE ELECTRIQUE,,Appartement,2,34,06012
8536,14,IMP,DU DOC CALMETTE,,Maison,1,21,06027
8537,10,CHE,ALPHONSE DAUDET,,Maison,5,132,06027
8538,11,RUE,RICORD LATY,,Appartement,2,35,06029
8539,42,BD,DE LA REPUBLIQUE,,Appartement,2,55,06029
8540,116,BD,SADI CARNOT,,Appartement,1,16,06030
8541,91,BD,PAUL DOUMER,,Appartement,1,27,06030
8542,99,AV,SIDI BRAHIM,,Appartement,4,90,06069
8543,7,MTE,DU LUTETIA,,Appartement,2,40,06083
8544,45,RUE,ROSSINI,,Appartement,3,61,06088
8545,9,RUE,GUBERNATIS,,Appartement,2,44,06088
8546,48,COR,FRERE MARC,,Appartement,4,66,06088
8547,85,BD,DE LA MADELEINE,,Appartement,1,27,06088
8548,6,PTTE,LA PLACETTE,,Appartement,3,75,06091
8549,524,AV,DE LA LIBERATION,,Appartement,3,61,06123
8550,70,ALL,DES LAVANDES,,Appartement,3,89,06128
8551,9625,,LA COLMIANE,,Appartement,3,45,06153
8552,450,AV,ANTONY FABRE,,Appartement,3,52,06161
8553,457,AV,DES FERRAYONNES,,Appartement,1,30,06161
8554,30,RUE,ALBERTI BERNARDIN,,Appartement,1,30,06162
8555,9001,CITE,DE LA SOUTEYRANNE,,Appartement,5,83,07042
8556,38,AV,VICTOR TASSINI,,Appartement,3,82,07281
8557,4,ALL,DES ARCADES,,Appartement,5,104,10333
8558,47,RUE,JEAN GUAILDE,,Appartement,2,44,10387
8559,144,RUE,EDOUARD VAILLANT,,Maison,4,62,10387
8560,2,RUE,EDOUARD VAILLANT,C,Appartement,4,91,11262
8561,1,RUE,PIERRE CURIE,,Appartement,2,50,13002
8562,5651,CHE,LAURENT MERLE,F,Appartement,4,99,13002
8563,9001,RES,LE MAZET,,Appartement,4,69,13005
8564,56,VC,LA CANEBIERE,,Appartement,3,72,13201
8565,1,PL,DU QUATRE SEPTEMBRE,A,Appartement,3,57,13207
8566,50,RUE,SAUVEUR TOBELEM,,Appartement,1,35,13207
8567,288,RUE,PARADIS,,Appartement,3,98,13208
8568,1,ALL,MURILLO,,Appartement,3,78,13208
8569,16,TRA,DES 4 CHE MONTOLIVET,B,Appartement,3,64,13212
8570,9128,BD,BARA,,Appartement,6,164,13213
8571,93,TSSE,CHARLES SUSINI,,Appartement,2,40,13213
8572,2,RUE,DES VILLAS,,Appartement,2,38,14220
8573,1,PL,DE LA POIN DU HOC,,Appartement,1,24,14220
8574,6,RUE,PORT THUREAU,,Appartement,2,33,16015
8575,18,RUE,VERDIERE,,Appartement,2,37,17300
8576,36,VC,HENT KERVIG,,Appartement,3,44,22162
8577,9,RUE,ANDRE SAIGNE,,Appartement,2,58,24322
8578,32,RUE,BOIS SOLEIL,,Appartement,3,59,25411
8579,14,CRS,DES PLATANES,,Appartement,3,77,26324
8580,34,AV,DE LYON,,Appartement,2,35,26325
8581,19,AV,DE L YSER,,Appartement,4,74,26362
8582,13,RUE,DU PONT ST HILAIRE,,Appartement,2,38,28085
8583,45,RUE,CHARLES BERTHELOT,,Appartement,2,57,29019
8584,1,RUE,DE L EGLISE,,Appartement,3,55,29019
8585,9001,RES,ALZO DI SOLE ASPRETTO,,Appartement,2,35,2A004
8586,5789,,TERRA DI SOLE,,Maison,3,60,2A130
8587,5400,VGE,DE TERRA BELLA,,Appartement,2,32,2A130
8588,5400,VGE,DE TERRA BELLA,,Appartement,3,45,2A130
8589,4,RUE,D AIX,,Appartement,4,70,30189
8590,13,ALL,D'ANCELY,,Appartement,5,105,31555
8591,17,RUE,ST ELME,C,Appartement,4,89,33009
8592,27,CITE,LE PARADIS,,Maison,4,65,33011
8593,57,AV,DE TECHENEY,T,Maison,4,91,33013
8594,16,RUE,LENINE,,Appartement,3,59,33039
8595,4,ALL,GABRIEL FAURE,,Appartement,2,48,33051
8596,2,RUE,COLETTE,,Appartement,4,71,33063
8597,11,RUE,DU ONZE NOVEMBRE 1918,,Appartement,2,50,33119
8598,4,RUE,PAUL GROS,,Appartement,2,44,33167
8599,9001,RES,GAZAILLAN,,Appartement,5,106,33192
8600,18,RUE,SAINT FRANCOIS XAVIER,,Appartement,2,44,33192
8601,3,CHE,DE L ESTEY,,Appartement,2,38,33234
8602,5,RUE,DU COMMANDANT COUSTEAU,,Appartement,6,94,33249
8603,9001,RES,MARLY II,,Appartement,3,59,33281
8604,9001,RUE,DES LILAS,,Maison,3,63,33434
8605,41,RUE,DU GENERAL BORDAS,,Appartement,1,20,33522
8606,2,RUE,BALZAC,,Maison,5,79,33550
8607,9001,RES,SARCIGNAN,,Appartement,4,62,33550
8608,5,ALL,DES ACACIAS,B,Appartement,3,64,34027
8609,343,RUE,DU BOUZANQUET,,Appartement,3,64,34145
8610,51,RUE,DU RIEU,,Appartement,4,76,34145
8611,5,RUE,DE LA LIBERTE,,Appartement,4,110,34301
8612,11,RUE,DES LITTORINES,B,Maison,4,89,34337
8613,6,ALL,DE LA PERRIERE,,Appartement,2,50,35033
8614,2,RUE,DE L AEROPORT,A,Appartement,4,85,35228
8615,6,RUE,DES CHAFFAUDS,,Appartement,3,64,35236
8616,6,AV,DES FRANCAIS LIBRES,,Appartement,3,53,35238
8617,10,AV,GERMAINE DULAC,,Appartement,3,64,35238
8618,13,RUE,AURELIE NEMOURS,,Appartement,2,44,35238
8619,4,RUE,D'EMBAS,,Appartement,1,47,35360
8620,12,QUAI,PAUL BERT,,Appartement,3,60,37261
8621,96,RUE,GIRAUDEAU,,Appartement,2,60,37261
8622,5155,,LES SAGNES,,Appartement,1,29,38129
8623,5,RUE,DE LA LIBERTE,,Appartement,4,74,38151
8624,82,RTE,DE LA ROCHE,C,Appartement,4,79,38439
8625,5821,,VILLARD LE HAUT,,Appartement,1,19,38548
8626,3320,RUE,DE FRANCHE COMTE,,Appartement,2,38,39059
8627,3,AV,DE LA PAIX,,Appartement,3,50,39198
8628,60,AV,DE LA COLONIE,,Appartement,2,48,40046
8629,2,RUE,GEORGES CLEMENCEAU,,Appartement,2,40,42071
8630,13,ALL,DE CHARLIEU,,Appartement,2,59,42147
8631,109,RTE,DE KERJACOT,,Maison,2,24,44010
8632,22,BD,AMPERE,,Appartement,2,38,44026
8633,17,RUE,DOBREE,,Appartement,1,38,44109
8634,33,RUE,FELIX FAURE,,Appartement,2,45,44109
8635,39,RUE,FELIX LEMOINE,,Appartement,3,60,44109
8636,30,BD,ALBERT EINSTEIN,,Appartement,1,19,44109
8637,16,RUE,DES SAUMONIERES,,Appartement,1,19,44109
8638,2,AV,DE LA POSTE,,Appartement,2,37,44132
8639,14,RUE,DE LA JEUNE VIGNE,,Appartement,1,24,44172
8640,77,RUE,DE TRIGNAC,,Appartement,3,47,44184
8641,16,RUE,PIERRE BEREGOVOY,,Appartement,3,67,44190
8642,3,RUE,DE POLYMNIE,,Appartement,2,42,44190
8643,103,RUE,D ILLIERS,,Appartement,2,36,45234
8644,69,RUE,DES ARMENAULT,,Appartement,2,48,45284
8645,28,BD,EDOUARD LACOUR,,Appartement,1,30,47001
8646,12,RUE,AUGUSTE BOULAN,,Appartement,3,63,49246
8647,14,RUE,DE LA CHAPELLE,,Appartement,5,112,50003
8648,3,RUE,DES MACONS - CHERBOURG,,Appartement,2,29,50129
8649,1,RUE,DE LAXOU,,Appartement,3,63,54395
8650,485,AV,PAUL MULLER,,Appartement,1,27,54578
8651,3,PL,MAL FOCH,,Appartement,2,45,56083
8652,66,BD,ALBERT 1ER,,Appartement,3,73,59009
8653,415,RUE,LEON GAMBETTA,,Appartement,5,177,59350
8654,18,RUE,LINDBERGH,,Appartement,2,53,59648
8655,6,RUE,DESPINAS,,Appartement,3,91,60175
8656,108,AV,JEAN BOUIN,,Appartement,2,50,60471
8657,17,RUE,RENE FIRMIN,,Appartement,4,64,60509
8658,35,RUE,COSTE,,Appartement,2,57,69034
8659,9,RUE,LOUIS JUTTET,B,Maison,4,80,69040
8660,72,GR,GRANDE RUE,,Appartement,3,69,69089
8661,613,CHE,DU MATHIAS,,Appartement,1,19,69116
8662,11,MTE,DE VERDUN,B,Appartement,2,50,69244
8663,72,RUE,PDT EDOUARD HERRIOT,,Appartement,1,14,69382
8664,31,RUE,AUGUSTE COMTE,,Appartement,4,124,69382
8665,3,RUE,JOSEPHIN SOULARY,,Appartement,1,37,69384
8666,31,CRS,D HERBOUVILLE,,Appartement,1,36,69384
8667,39,RUE,SERGENT MICHEL BERTHET,B,Appartement,1,18,69389
8668,55,RUE,LAVOISIER,,Appartement,1,18,71153
8669,17,RUE,SARRAZIN,,Appartement,2,20,72181
8670,83,RUE,MACORNET,,Appartement,2,58,73065
8671,44,CHE,DE L'ANDRAN,,Appartement,1,23,74160
8672,113,RUE,DE L HOPITAL,,Appartement,2,24,74256
8673,65,RUE,CHARLOT,,Appartement,1,10,75103
8674,62,RUE,CHARLOT,,Appartement,6,132,75103
8675,55,RUE,CHARLOT,,Appartement,1,16,75103
8676,12,RUE,CAFFARELLI,,Appartement,1,15,75103
8677,17,RUE,BEAUTREILLIS,,Appartement,3,64,75104
8678,12,RUE,DES URSULINES,,Appartement,2,55,75105
8679,40,RUE,DE L UNIVERSITE,,Appartement,1,26,75107
8680,59,QUAI,BRANLY,,Appartement,7,214,75107
8681,67,RUE,JEAN BAPTISTE PIGALLE,,Appartement,1,32,75109
8682,23,RUE,RODIER,,Appartement,3,48,75109
8683,25,RUE,DU FBG DU TEMPLE,,Appartement,4,90,75110
